Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
55.0,59.16,,Kihou KUZE,28 MAR 1995,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",06 MAY 2023,1062.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14523599,toplist
56.0,59.05,,Coralys ORTIZ,16 APR 1985,PUR,1,,"Pista UAGM, Gurabo (PUR)",03 JUN 2023,1060.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14295332,toplist
57.0,58.97,,Marcelina WITEK-KONOFAŁ,02 JUN 1995,POL,2,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",06 SEP 2023,1059.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14417579,toplist
58.0,58.94,,Vera MARKARYAN,25 FEB 1989,RUS,1,,"Yunost Stadium, Adler, Sochi (RUS)",12 FEB 2023,1058.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14304081,toplist
59.0,58.86,,Xinai LIU,17 NOV 1999,CHN,3,,"Olympic Center, Shenyang (CHN)",28 JUN 2023,1057.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14748807,toplist
60.0,58.78,,Lianna DAVIDSON,08 NOV 2002,AUS,2,,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1055.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14787531,toplist
61.0,58.73,,Hanna HATSKO,03 OCT 1990,UKR,1,,Kamianets Podilskyi (UKR),24 FEB 2023,1054.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14303628,toplist
62.0,58.51,,Madison WILTROUT,04 JUN 1999,USA,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",12 MAY 2023,1050.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14647649,toplist
63.0,58.35,,Manuela ROTUNDO,19 JUL 2004,URU,6,,Santiago de Chile (CHI),03 NOV 2023,1047.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14937313,toplist
64.0,58.32,,Yuliya MAKEYEVA,05 NOV 2000,BLR,2,,"Regional Sport Complex, Brest (BLR)",28 APR 2023,1047.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14751889,toplist
65.0,58.26,,Jatta-Mari JÄÄSKELÄINEN,27 FEB 1994,FIN,2f1,,"Urheilukenttä, Pihtipudas (FIN)",02 JUL 2023,1046.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14538119,toplist
66.0,58.25,,Mayya BOGATYROVA,30 MAY 2000,RUS,2,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",06 AUG 2023,1046.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14893708,toplist
67.0,58.16,,Valeriya PUTILINA,23 APR 2002,RUS,2,,"Znamenskikh Stadion, Moskva (RUS)",22 JUL 2023,1044.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14893710,toplist
68.0,58.13,,Fanni KÖVÉR,15 FEB 2004,HUN,1,,"Nyíregyházi Atlétikai Centrum, Nyíregyháza (HUN)",11 JUN 2023,1043.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14747660,toplist
69.0,58.12,,Yu LIAO,18 MAY 2000,CHN,3,,Taizhou (CHN),27 MAY 2023,1043.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14811681,toplist
69.0,58.12,,Jona AIGOUY,19 APR 1999,FRA,1,,"Stadium Municipal, Albi (FRA)",30 JUL 2023,1043.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14642013,toplist
71.0,57.97,,Katelyn FAIRCHILD,13 FEB 2003,USA,3,,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1040.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14850095,toplist
72.0,57.93,,Chen CHEN,19 JAN 1996,CHN,1,,"Shandong Sports Training Center, Jinan (CHN)",06 MAY 2023,1040.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14638588,toplist
73.0,57.86,,Hanna KALINOUSKAYA,19 AUG 1999,BLR,1,,"RTSOP, Minsk (BLR)",25 AUG 2023,1038.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14703717,toplist
74.0,57.83,,Madara PALAMEIKA,18 JUN 1987,LAT,1,,"Zemgales Olimpiskā centra Stadions, Jelgava (LAT)",08 JUL 2023,1038.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14290055,toplist
75.0,57.82,,Qiaohui GAI,22 DEC 2000,CHN,1,,"Athletics Field of Anhui Vocational and Technical College, Hefei (CHN)",12 AUG 2023,1038.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14838000,toplist
76.0,57.81,,Federica BOTTER,23 JAN 2001,ITA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",12 MAY 2023,1037.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14789554,toplist
77.0,57.8,,Luz Mariana CASTRO,23 JAN 1997,MEX,1,,"Macrocentro Deportivo León, León (MEX)",28 APR 2023,1037.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14591835,toplist
78.0,57.67,,Sophia RIVERA,17 OCT 1998,PUR,1,,"Geroge C. Griffin Track, Atlanta, GA (USA)",17 MAR 2023,1035.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14587596,toplist
79.0,57.61,,Arianne DUARTE MORAIS,23 MAY 1999,NOR,1q1,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1034.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14663680,toplist
80.0,57.57,,Nikol TABAČKOVÁ,24 JAN 1998,CZE,5,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1033.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14526919,toplist
81.0,57.45,,Jana VAN SCHALKWYK,07 MAR 2001,RSA,3,,"Shuangliu Sports Centre, Chengdu (CHN)",03 AUG 2023,1031.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14744990,toplist
82.0,57.34,,Alizée MINARD,06 MAY 1997,FRA,2,,"Stadium Municipal, Albi (FRA)",30 JUL 2023,1029.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14595849,toplist
83.0,57.27,,Xiaomei SUN,02 DEC 1996,CHN,2,,Rizhao (CHN),28 APR 2023,1027.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14787373,toplist
84.0,57.23,,Sae TAKEMOTO,23 NOV 1999,JPN,6,,"Yanmar Stadium Nagai, Osaka (JPN)",06 MAY 2023,1027.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14766655,toplist
85.0,57.2,,Petra ANDREJSKOVÁ,25 JUN 1992,CZE,4,,"Stadion Juliska, Praha (CZE)",05 JUN 2023,1026.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14374682,toplist
86.0,57.19,,Małgorzata MAŚLAK,24 JAN 2001,POL,1,,"Stadion MOSiR, Kielce (POL)",14 MAY 2023,1026.0,women_JT,2023,https://worldathletics.org/athletes/poland/malgorzata-maslak-glugla-14810709,toplist
87.0,57.18,,Dana BERGRATH,24 APR 1994,GER,1,,"Jahnstadion, Osterode (GER)",10 JUN 2023,1026.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14401044,toplist
88.0,57.16,,Esra TÜRKMEN,20 JAN 2002,TUR,1,,"Atıcılar Atletizm Sahası, Bursa (TUR)",30 APR 2023,1025.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14803118,toplist
89.0,57.15,,Momoko TSUJI,05 DEC 2003,JPN,1,,"Kyushu Kyoritsu University Stadium, Kitakyushu (JPN)",19 MAR 2023,1025.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14950104,toplist
90.0,57.06,,Réka SZILÁGYI,19 JAN 1996,HUN,2,,"Atlétikai Központ, Szolnok (HUN)",13 MAY 2023,1024.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14494014,toplist
91.0,57.04,,Gabriela ANDRUKONIS,17 SEP 2002,POL,1,,"Golęcin Stadion, Poznan (POL)",20 MAY 2023,1023.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14848920,toplist
92.0,57.02,,Arantza MORENO,16 JAN 1995,ESP,1,,"Estadio de Larrabide, Pamplona (ESP)",15 JUL 2023,1023.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14470473,toplist
93.0,56.84,,Lisanne SCHOL,22 JUN 1991,NED,1,,"Sportpark Laan van Poot, Den Haag (NED)",16 JUL 2023,1019.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14329120,toplist
94.0,56.82,,Veronika ŠOKOTA,09 MAR 2004,CRO,1f1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",11 MAR 2023,1019.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14859814,toplist
95.0,56.81,,Sara JEMAI,12 APR 1992,ITA,2f2,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",11 MAR 2023,1019.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14333692,toplist
96.0,56.78,,Martina PÍŠOVÁ,20 JUL 1994,CZE,2,,"Stadion U Červených domků, Hodonín (CZE)",03 SEP 2023,1018.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14512493,toplist
97.0,56.73,,Lauren FARLEY,16 SEP 2001,GBR,1,,"Loughborough University Track, Loughborough (GBR)",21 MAY 2023,1017.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14770672,toplist
98.0,56.66,,Emma OOSTERWEGEL,29 JUN 1998,NED,1ce,,"Stade Pierre Paul Bernard, Talence (FRA)",24 SEP 2023,1016.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14536023,toplist
99.0,56.63,,Jariya WICHAIDIT,08 MAR 1996,THA,1,,"Banqiao Stadium, New Taipei City (TPE)",27 MAY 2023,1016.0,women_JT,2023,https://worldathletics.org/athletes/athlete=14478701,toplist
100.0,56.57,,Kana SHINODA,05 OCT 2002,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 MAY 2023,1014.0,women_JT,2023,https://worldathletics.org/athletes/japan/kana-shinoda-14951359,toplist
1.0,66.7,,Flor Denis RUIZ HURTADO,29 JAN 1991,COL,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",12 MAY 2024,1202.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14369335,toplist
2.0,66.27,,Mackenzie LITTLE,22 DEC 1996,AUS,1,,"Olympic Stadium, London (GBR)",20 JUL 2024,1194.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14464527,toplist
3.0,66.13,,Haruka KITAGUCHI,16 MAR 1998,JPN,1,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1192.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14649131,toplist
4.0,66.06,,Victoria HUDSON,28 MAY 1996,AUT,1,,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1190.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14446694,toplist
5.0,65.64,,Adriana VILAGOŠ,02 JAN 2004,SRB,1,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1183.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14791117,toplist
6.0,65.52,,Maria ANDREJCZYK,09 MAR 1996,POL,1q2,,"Stade de France, Paris (FRA)",07 AUG 2024,1180.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14500245,toplist
7.0,65.0,,Maggie MALONE-HARDIN,30 DEC 1993,USA,1,,"Iron Wood Throwers Center, Rathdrum, ID (USA)",01 JUN 2024,1171.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14469594,toplist
8.0,64.57,,Sara KOLAK,22 JUN 1995,CRO,2q2,,"Stade de France, Paris (FRA)",07 AUG 2024,1163.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14380461,toplist
9.0,64.41,,Ziyi YAN,22 MAY 2008,CHN,1,,"Sports Center, Quzhou (CHN)",14 SEP 2024,1160.0,women_JT,2024,https://worldathletics.org/athletes/pr-of-china/ziyi-yan-15144603,toplist
10.0,64.4,,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,,"Regional Sport Complex, Brest (BLR)",02 AUG 2024,1160.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14269852,toplist
11.0,64.22,,Jo-Ane VAN DYK,03 OCT 1997,RSA,1q1,,"Stade de France, Paris (FRA)",07 AUG 2024,1156.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14558613,toplist
12.0,64.19,,Rhema OTABOR,03 DEC 2002,BAH,1,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1156.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14837858,toplist
13.0,63.9,,Yulenmis AGUILAR,03 AUG 1996,CUB,,,"Pista La Salobreja, Jaén (ESP)",24 FEB 2024,1150.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14518738,toplist
14.0,63.68,,Nikola OGRODNÍKOVÁ,18 AUG 1990,CZE,3,,"Stade de France, Paris (FRA)",10 AUG 2024,1146.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14262856,toplist
15.0,63.63,,Qianqian DAI,23 AUG 2000,CHN,2,,"HOC Stadium, Hangzhou (CHN)",14 APR 2024,1145.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14748837,toplist
16.0,63.5,,Marie-Therese OBST,07 JAN 1996,NOR,3,,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1143.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14526544,toplist
17.0,63.26,,Aleksandra PEROVA,10 DEC 2002,RUS,1,,"Stadium Desna, Bryansk (RUS)",20 JUL 2024,1138.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14910664,toplist
18.0,63.22,,Kara WINGER,10 APR 1986,USA,1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1138.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14318617,toplist
18.0,63.22,,Elina TZENGKO,02 SEP 2002,GRE,4q2,,"Stade de France, Paris (FRA)",07 AUG 2024,1138.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14756709,toplist
20.0,63.21,,Anete SIETIŅA,05 FEB 1996,LAT,1,,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1137.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14475585,toplist
21.0,62.63,,Kathryn MITCHELL,10 JUL 1982,AUS,7,,"Stade de France, Paris (FRA)",10 AUG 2024,1127.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14271632,toplist
22.0,62.52,,Jucilene Sales DE LIMA,14 SEP 1990,BRA,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",15 MAY 2024,1125.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14269216,toplist
23.0,62.01,,Liveta JASIŪNAITĖ,26 JUL 1994,LTU,1,,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",19 JUN 2024,1115.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14417641,toplist
24.0,61.95,,Huihui LYU,26 JUN 1989,CHN,3,,"HOC Stadium, Hangzhou (CHN)",14 APR 2024,1114.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14265696,toplist
25.0,61.92,,Christin HUSSONG,17 MAR 1994,GER,4,,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1114.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14372241,toplist
26.0,61.84,,Manuela ROTUNDO,19 JUL 2004,URU,3,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",12 MAY 2024,1112.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14937313,toplist
27.0,61.64,,Momone UEDA,27 JUN 1999,JPN,10,,"Stade de France, Paris (FRA)",10 AUG 2024,1108.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14766656,toplist
28.0,61.41,,Sae TAKEMOTO,23 NOV 1999,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1104.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14766655,toplist
29.0,61.34,,Ella KUNETSOVA,30 NOV 1998,RUS,1,,"Olympic Stadium, Cheboksary (RUS)",22 JUN 2024,1103.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14775098,toplist
30.0,61.32,,Elizabeth GLEADLE,05 DEC 1988,CAN,1,,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1102.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14267948,toplist
31.0,61.26,,Tori PEETERS,17 MAY 1994,NZL,3,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1101.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14465380,toplist
31.0,61.26,,Lingdan SU,12 JAN 1997,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",29 MAY 2024,1101.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14694433,toplist
33.0,61.17,,Madison WILTROUT,04 JUN 1999,USA,3,,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1100.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14647649,toplist
34.0,61.08,,Marianaily SILVA,18 DEC 2002,CUB,1,,"Estadio Panamericano, La Habana (CUB)",27 APR 2024,1098.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14846770,toplist
35.0,60.94,,Sigrid BORGE,03 DEC 1995,NOR,1,,"Malmö Stadion, Malmö (SWE)",18 MAY 2024,1095.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14481209,toplist
36.0,60.91,,Petra SIČAKOVÁ,14 APR 2003,CZE,2,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1095.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14859880,toplist
37.0,60.7,,Lianna DAVIDSON,08 NOV 2002,AUS,2,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1091.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14787531,toplist
38.0,60.68,,Annu RANI,29 AUG 1992,IND,6f1,,"ETSV Stadion, Offenburg (GER)",12 MAY 2024,1091.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14422692,toplist
39.0,60.5,,Eda TUĞSUZ,27 MAR 1997,TUR,2f1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",09 MAR 2024,1087.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14590157,toplist
40.0,60.41,,Andrea ŽELEZNÁ,04 JUL 1993,CZE,2,,"Mestský Stadion Sletište, Kladno (CZE)",22 MAY 2024,1086.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14454826,toplist
41.0,60.4,,Anni-Linnea ALANEN,11 NOV 2002,FIN,1,,"Urheilupuisto, Mikkeli (FIN)",12 JUL 2024,1085.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14806613,toplist
42.0,60.38,,Maria Lucelly MURILLO,05 MAY 1991,COL,5q1,,"Stade de France, Paris (FRA)",07 AUG 2024,1085.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14336120,toplist
43.0,60.33,,Līna MŪZE-SIRMĀ,04 DEC 1992,LAT,7,,"Olympic Stadium, London (GBR)",20 JUL 2024,1084.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14334855,toplist
44.0,60.26,,Réka SZILÁGYI,19 JAN 1996,HUN,,,"Športni park, Domžale (SLO)",17 FEB 2024,1083.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14494014,toplist
45.0,60.08,,Marcelina WITEK-KONOFAŁ,02 JUN 1995,POL,3f1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",09 MAR 2024,1079.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14417579,toplist
46.0,59.95,,Bekah WALTON,20 SEP 1999,GBR,1,,"Estadio Iberoamericano, Huelva (ESP)",30 APR 2024,1077.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14659646,toplist
47.0,59.9,,Marija VUČENOVIĆ,03 APR 1993,SRB,3q2,,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1076.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14372662,toplist
48.0,59.88,,Qiaohui GAI,22 DEC 2000,CHN,1q1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2024,1076.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14838000,toplist
49.0,59.7,,Marina SAITO,15 OCT 1995,JPN,3,,"Municipal Stadium, Mito (JPN)",05 MAY 2024,1072.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14547924,toplist
50.0,59.67,,Yiset Magali JIMENEZ,19 APR 2000,COL,1,,"Pedro Grajales, Cali (COL)",28 JUN 2024,1072.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14768731,toplist
51.0,59.62,,Lijuan GE,17 JUL 1997,CHN,2,,"Sichuan Xipu Training Base, Chengdu (CHN)",30 MAR 2024,1071.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14638613,toplist
52.0,59.59,,Alyssa JOHN,11 MAY 2003,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",30 JUN 2024,1070.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14821413,toplist
53.0,59.57,,Yuliya MAKEYEVA,05 NOV 2000,BLR,2,,"Yunost Stadium, Adler, Sochi (RUS)",21 APR 2024,1070.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14751889,toplist
53.0,59.57,,Yuki YAMAMOTO,16 OCT 2000,JPN,4,,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1070.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14808680,toplist
55.0,59.45,,Xiaomei SUN,02 DEC 1996,CHN,2,,"Sports Center, Quzhou (CHN)",14 SEP 2024,1068.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14787373,toplist
56.0,59.39,,Nikol TABAČKOVÁ,24 JAN 1998,CZE,2,,"UJ Stadium, Johannesburg (RSA)",27 MAR 2024,1067.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14526919,toplist
57.0,59.37,,Avione Larie ALLGOOD,14 DEC 1993,USA,3q1,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1066.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14304708,toplist
58.0,59.29,,Valeriya PUTILINA,23 APR 2002,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",07 JUL 2024,1065.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14893710,toplist
59.0,59.23,,Yuka SATO,21 JUL 1992,JPN,1,,"Douglas Track & Field, Auckland (NZL)",10 MAR 2024,1064.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14375944,toplist
60.0,58.9,,Shiying LIU,24 SEP 1993,CHN,3,,"Sichuan Xipu Training Base, Chengdu (CHN)",03 APR 2024,1058.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14430159,toplist
61.0,58.89,,Mayya BOGATYROVA,30 MAY 2000,RUS,3,,"Olympic Stadium, Cheboksary (RUS)",22 JUN 2024,1057.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14893708,toplist
62.0,58.82,,Annabella BOGDÁN,07 APR 1992,HUN,2,,"Edzőpálya, Nemzeti Atlétikai Központ, Budapest (HUN)",28 FEB 2024,1056.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14380129,toplist
63.0,58.72,,Federica BOTTER,23 JAN 2001,ITA,1,,"Potts Field, Boulder, CO (USA)",10 MAY 2024,1054.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14789554,toplist
64.0,58.7,,Mirja LUKAS,01 APR 2005,GER,1,,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1054.0,women_JT,2024,https://worldathletics.org/athletes/germany/mirja-lukas-14967817,toplist
65.0,58.68,,Jana Marie LOWKA,13 DEC 2000,GER,4f1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",09 MAR 2024,1054.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14753640,toplist
65.0,58.68,,Alizée MINARD,06 MAY 1997,FRA,2,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",04 MAY 2024,1054.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14595849,toplist
67.0,58.67,,Ariana INCE,14 MAR 1989,USA,4,,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1053.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14313260,toplist
68.0,58.66,,Jatta-Mari JÄÄSKELÄINEN,27 FEB 1994,FIN,1,,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1053.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14538119,toplist
69.0,58.64,,Martina PÍŠOVÁ,20 JUL 1994,CZE,1,,"Stadion Juliska, Praha (CZE)",11 MAY 2024,1053.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14512493,toplist
70.0,58.49,,. JYOTI,01 APR 2002,IND,1,,"Patliputra Sports Complex, Patna (IND)",29 SEP 2024,1050.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14818371,toplist
71.0,58.19,,Gedly TUGI,11 SEP 2001,EST,2,,"Rannastaadion, Pärnu (EST)",28 MAY 2024,1044.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14757878,toplist
72.0,57.94,,Dilhani LEKAMGE,14 JAN 1987,SRI,3,,"Mokpo Sports Complex, Mokpo (KOR)",15 JUN 2024,1040.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14300521,toplist
72.0,57.94,,Julia ULBRICHT,28 NOV 2000,GER,3,,"Eintracht-Stadion, Braunschweig (GER)",30 JUN 2024,1040.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14653702,toplist
74.0,57.93,,Kaja Mørch PETTERSEN,06 NOV 2001,NOR,1,,"Sandnes Stadion, Sandnes (NOR)",28 JUN 2024,1040.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14714789,toplist
75.0,57.92,,Martina RATEJ,02 NOV 1981,SLO,1,,"Stadion Portoval, Novo Mesto (SLO)",15 JUN 2024,1039.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14300230,toplist
76.0,57.91,,Anouk VETTER,04 FEB 1993,NED,1ce1,,"Mösle-Stadium, Götzis (AUT)",19 MAY 2024,1039.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14372340,toplist
77.0,57.87,,Victoria KRAUSE,10 JUL 2000,GER,1,,"Werferzentrum Brandberge, Halle (GER)",24 FEB 2024,1039.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14649107,toplist
78.0,57.73,,Kelsey-Lee BARBER,20 SEP 1991,AUS,14q2,,"Stade de France, Paris (FRA)",07 AUG 2024,1036.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14336705,toplist
79.0,57.67,,Kihou KUZE,28 MAR 1995,JPN,5,,"Municipal Stadium, Mito (JPN)",05 MAY 2024,1035.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14523599,toplist
79.0,57.67,,Jona AIGOUY,19 APR 1999,FRA,2,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1035.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14642013,toplist
81.0,57.64,,Jana VAN SCHALKWYK,07 MAR 2001,RSA,2,,"University of Ghana Sports Stadium, Accra (GHA)",20 MAR 2024,1034.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14744990,toplist
82.0,57.63,,Kana SHINODA,05 OCT 2002,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2024,1034.0,women_JT,2024,https://worldathletics.org/athletes/japan/kana-shinoda-14951359,toplist
82.0,57.63,,Sarah BLAKE,30 JUN 1997,USA,1,,"East Stroudsburg South HS, East Stroudsburg, PA (USA)",13 JUL 2024,1034.0,women_JT,2024,https://worldathletics.org/athletes/athlete=14717575,toplist
